,title,media,date,desc
2982,3R Petroleum abre capital e quer usar dinheiro de IPO para comprar ativos da Petrobras,Seu Dinheiro,2020-12-11,Outros 30% dos recursos do IPO serão para dar continuidade na aquisição de  ativos da Petrobras em curso. A empresa fechou neste ano a compra de 65% do  ativo...
2983,Época NEGÓCIOS 360°: as 30 maiores empresas do Brasil,Época Negócios,2020-12-11,Sede da Petrobras no Rio de Janeiro (Foto: Vanderlei Almeida/AFP/Getty  Images). O anuário Época NEGÓCIOS 360° é elaborado a partir de uma extensa  pesquisa e...
2984,"Kepler Weber tem lucro líquido de R$ 23 milhões no terceiro trimestre, alta de 44,4%",Seu Dinheiro,2020-12-11,GAME OVER para Petrobras? Clique aqui e descubra 2 ações que 'vencem' a  estatal. Menu.
2985,Votorantim Cimentos anuncia metas de sustentabilidade e quer reduzir emissões em 12% até 2030,Economia & Negócios,2020-12-11,Leia Também. Petrobrás cria gerência executiva com foco na redução de  emissão de gases de efeito estufa. A fabricação de cimento e concreto é um  dos...
2986,Empresa atrasa salários e provoca greve no DF após receber R$130 milhões,Diário do Poder,2020-12-11,Moro acha 'risível' PT culpar juiz e não o ladrão por prejuízo na Petrobras  ... Ministro Sachsida substitui presidente da Petrobras a pedido de  Bolsonaro.
2987,Nubank financiará educação de programadores negros após polêmica,Money Times,2020-12-11,"A instituições acrescentou, porém, que as pessoas formadas pelo programa  não serão necessariamente contratadas pelo Nubank. Leia também: Petrobras.  Empresas."
2988,Setor do petróleo discute projeto que exige cumprimento de conteúdo local - O São Gonçalo,O São Gonçalo,2020-12-11,"O gerente-executivo da Petrobras, Fernando Assumpção, explicou que atender  ao conteúdo local não é uma simples opção econômica e argumentou que a  empresa..."
2989,Petrobras quer reduzir em 30% custos com poços do campo ...,ISTOÉ DINHEIRO,2020-11-13,A Petrobras lançou um programa de eficiência de poços com foco na redução  de 30% dos custos envolvidos nessa atividade. A intenção é otimizar os  projetos de...
2990,3R Petroleum afirma que pretende ser a sucessora da Petrobras nos campos de petróleo em que a empresa está desinvestindo,CPG Click Petroleo e Gas,2020-11-13,"Processo de desinvestimento da Petrobras. No plano de negócios 2020-2024 da  Petrobras divulgado na semana passada, a empresa, afirma que buscaria  vender US $ 20..."
2991,Ambev distribuirá 48 usinas solares para abastecer centro de distribuição,Seu Dinheiro,2020-11-13,GAME OVER para Petrobras? Clique aqui e descubra 2 ações que 'vencem' a  estatal. Menu.
2992,"De olho em Guedes, fantasma do ‘risco fiscal’ promete assombrar o mercado nesta sexta-feira 13",Seu Dinheiro,2020-11-13,'JULGAMENTO' DA PETROBRAS? Descubra se a estatal é culpada pela explosão  nos preços dos combustíveis. Menu. Seu Dinheiro. Últimas Notícias.
2993,As obrigações do empregador e os custos no home office,Consultor Jurídico,2020-11-13,"Em julho deste ano, uma liminar envolvendo a Petrobras chamou a atenção do  meio trabalhista. Em decisão da 52ª Vara do Trabalho do Rio de Janeiro,..."
2994,Subsea 7 aumenta sua frota com a chegada do navio carretel Seven Vega,CPG Click Petroleo e Gas,2020-11-13,... Petrobras estende contrato com a Subsea 7 para 3 navios PLSV em  operação · Petrobras renova contrato do PLSV Sapura Topázio · Oportunidades  para...
2995,Flórida pode permitir que pessoas atirem contra protestos violentos,Diário do Poder,2020-11-13,Moro acha 'risível' PT culpar juiz e não o ladrão por prejuízo na Petrobras  ... Ministro Sachsida substitui presidente da Petrobras a pedido de  Bolsonaro.
2996,Vale e porto chinês selam acordo de US$ 651 milhões em minério de ferro,Money Times,2020-11-13,"Leia também: Comprar ou vender? Petrobras (PETR4) vira recomendação cada  vez mais arriscada, diz Bradesco BBI."
2997,Tablets ressurgem na pandemia após cinco anos de queda livre,ISTOÉ DINHEIRO,2020-11-13,"Petrobras aprova Andrade como novo CEO, dizem fontes · Companhias aéreas  cancelam quase 700 voos nos EUA devido à escassez de mão de obra · Safra de  trigo..."
2998,"Marcas próprias têm 2,2 milhões de novos compradores no primeiro semestre",Economia & Negócios,2020-11-13,"Destaques em Economia · 'O País vai parar naturalmente, por não ter mais  condições de rodar', diz líder dos caminhoneiros · Mudança de presidente da  Petrobras..."
2999,A Petrobras fará o maior campo de petróleo em águas do mundo 30% mais barato,CPG Click Petroleo e Gas,2020-11-14,"O monstruoso campo de Búzios entrará no Programa de Eficiência de Poços  (PEP-70), com foco em redução de custos em operações da Petrobras no  pré-sal."
3000,"Eneva está na fase final na decisão de compra do Polo Urucu, da Petrobras",Click Petróleo e Gás,2020-11-14,"A Eneva deve decidir nas próximas semanas se vai apresentar uma oferta no  processo de venda do Polo Urucu, da Petrobras. De acordo com Habibe em  relação a..."
3001,PGE vai pedir que Petrobras deposite royalties do petróleo a SC,ND Mais,2020-11-14,A PGE (Procuradoria-Geral do Estado) vai apresentar medidas judiciais ao  STF (Supremo Tribunal Federal) para garantir que o dinheiro referente aos  royalties...
3002,Metallica e Clube do Balanço: veja as lives deste sábado (14/11),Metrópoles,2020-11-14,"E além da live da banda, a Orquestra Petrobras Sinfônica também terá um  repertório do rock, às 20h. A apresentação do concerto Black Album,  repertório do..."
3003,Governo Biden deve acelerar transição energética e Brasil se beneficiará,VEJA,2020-11-14,"A eleição do democrata, no entanto, pode colocar em risco o futuro da  Petrobras. “Com Biden, dificilmente voltaremos a ver o petróleo alcançar o  preço por..."
3004,Conheça o livro que é a bíblia do investimento institucional,Eu Quero Investir,2020-11-14,"Radar traz Petrobras (PETR3; PETR4), Light (LIGT3) e Caixa Seguridade  (CXSE3) · Futuros de NY operam sem direção definida com S&P perto da  estabilidade e..."
3005,"Metrô, ônibus e trens reforçarão operação em São Paulo para eleições no domingo",Money Times,2020-11-14,Já a Sptrans aumentará a frota de ônibus para 65% no domingo –  habitualmente é de 48%. Leia também: Petrobras · Empresas · Comitê da  Petrobras (PETR3;...
3006,CVM muda entendimento e libera fundadores da Linx para votarem oferta da Stone,Seu Dinheiro,2020-11-14,'JULGAMENTO' DA PETROBRAS? Descubra se a estatal é culpada pela explosão  nos preços dos combustíveis. Menu. Seu Dinheiro. Últimas Notícias.
3007,"Mercado Livre não é alvo de aquisição, garante presidente",Money Times,2020-11-14,"... 65 bilhões de dólares, mais do que qualquer outra companhia brasileira  listada, incluindo as gigantes de commodities Petrobras (PETR4) e Vale  (VALE3)."
3008,Abu Dhabi promove agricultura com projetos no deserto e espaço,Money Times,2020-11-14,Gasolina e etanol têm primeira queda de preço depois de três meses de altas  · Se havia dúvida de que a Petrobras (PETR4) amarrava preço do etanol nas  usinas...
3009,Johnson & Johnson e EUA investem mais de US$ 1 bi em testes de vacina contra covid-19,Seu Dinheiro,2020-11-15,'JULGAMENTO' DA PETROBRAS? ... Petrobras. Aperta o play! Todos contra a  Petrobras: pressões sobre a estatal transformaram as ações PETR3 e PETR4 em  maus...
3010,"Problema na apuração foi exclusivamente no TSE, e não nos TREs, diz Barroso",Valor Investe,2020-11-15,"Na contramão da maior parte da bolsa, Petrobras segura Ibovespa no zero a  zero. Mais do Valor Investe. Tesouro Direto: juros de títulos públicos  avançam com..."
3011,Goiânia: Maguito Vilela e Vanderlan Cardoso disputarão ...,ISTOÉ Independente,2020-11-15,Ciro Nogueira ataca Petrobras com expectativa de novo aumento de ... Lira  anuncia reunião de líderes para discutir política de preços da Petrobras.
3012,Carlos Fávaro vence eleição suplementar em MT e continuará no Senado até 2026,Congresso em Foco,2020-11-15,Oposição pede acesso a troca de mensagens entre Bolsonaro e ex-presidente  da Petrobras · Congresso em Foco. Veja a votação dos demais candidatos:.
3013,Edmilson Rodrigues e Delegado Eguchi vão ao 2º turno da ...,Rede Brasil Atual,2020-11-15,ex-presidente da petrobras. No ventilador. Ex-presidente da Petrobras diz  que poderia incriminar Bolsonaro com celular corporativo. #Eleições2022...
3014,Tiago Vargas e Carlos Borges lideram 1ª parcial para vereadores da Capital,Campo Grande News,2020-11-15,... 21:16 Miranda Água suja e profundidade de rio dificultam buscas por  homem desaparecido; 20:55 Dança das cadeiras Bolsonaro troca presidente da  Petrobras...
3015,C&A dá continuidade ao plano de expansão e inaugura loja em shopping de Santa Catarina,Money Times,2020-11-15,Gasolina e etanol têm primeira queda de preço depois de três meses de altas  · Se havia dúvida de que a Petrobras (PETR4) amarrava preço do etanol nas  usinas...
3016,"Morador de Brasília, eleitor de 103 anos viaja para votar em ...",Sagres 730,2020-11-15,"“A criação de uma CPI da Petrobras terá o meu apoio”,... Notícias · STJ  proíbe plano de saúde coletivo de desligar paciente com doença."
3017,"Em Toledo, Beto Lunitti aparece na frente com 34,48% dos ...",O Presente,2020-11-15,"Petrobras, eleições e os brasileiros. Facebook. OP Grupo WhatsApp. Edição  Impressa. Edição 4940 – Terça-feira 21/06/2022. O Presente."
3018,"Com 8.226 votos, Zado é reeleito prefeito de Santa Helena",O Presente,2020-11-15,Colunas. Coluna ADI-PR. Líder dos caminhoneiros conclama categoria para  protesto na frente das refinarias da Petrobras no dia 27 · Coluna ADI-PR...
3019,Petrobras vai vender 50% de quatro campos na Bacia de Campos com produção no pré-sal,O Globo,2020-11-16,"RIO - Com dezenas de ativos já em processo de venda, a Petrobras anunciou  na manhã desta segunda-feira que vai se desfazer de parte de sua  participação em..."
3020,Importação de gás natural da Bolívia cai 11% em 2020,Poder360,2020-11-16,"“O Brasil está vacinado contra esse modelo porque hoje o mercado é  competitivo e a Petrobras e seus gestores respondem, por exemplo, à CVM  (Comissão de Valores..."
3021,Câmara deve retomar sessões no plenário nesta terça-feira,Exame,2020-11-16,"Governistas travam assinaturas pela CPI da Petrobras, cobrada por  Bolsonaro. Continua a 'insurreição' contra o governo de Macron na França."
3022,"‘Vamos fomentar o crédito sustentável’, diz diretora do BC",Seu Dinheiro,2020-11-16,'JULGAMENTO' DA PETROBRAS? Descubra se a estatal é culpada pela explosão  nos preços dos combustíveis. Menu. Seu Dinheiro. Últimas Notícias.
3023,Rio Grande do Sul ratifica venda de controle em distribuidora de energia,Seu Dinheiro,2020-11-16,'JULGAMENTO' DA PETROBRAS? Descubra se a estatal é culpada pela explosão  nos preços dos combustíveis · Rio Grande do Sul ratifica venda de controle  em...
3024,"Pix, novo sistema de pagamento, entra no ar",Seu Dinheiro,2020-11-16,'JULGAMENTO' DA PETROBRAS? Descubra se a estatal é culpada pela explosão  nos preços dos combustíveis. Menu. Seu Dinheiro. Últimas Notícias.
3025,ConJur - Gilmar vota por HC contra cautelares impostas há ...,Consultor Jurídico,2020-11-16,"Arazi é apontado pelo consórcio da ""lava jato"" como operador financeiro de  um esquema de superfaturamento na Petrobras. Ele teria aberto uma conta  offshore..."
3026,Suzano entra para carteira do Índice Dow Jones de Sustentabilidade Mercados Emergentes,Money Times,2020-11-16,"... Se havia dúvida de que a Petrobras (PETR4) amarrava preço do etanol nas  usinas, ... Petrobras (PETR4), dividendos e mais: Veja os destaques da  semana no..."
3027,PagTesouro começa a disponibilizar Pix como forma de pagamento,Mercado e Consumo,2020-11-16,"Bolsonaro sugere CPI, STF pede explicação e Garcia chama reajuste da  Petrobras de deboche. de Redação 17 de junho de 2022..."
3028,Produção industrial da China supera expectativas em outubro,Money Times,2020-11-16,"... CVC (CVCB3), Petrobras (PETR4) e outras empresas para ficar de olho  hoje · Sanepar (SAPR11) pagará R$ 154 milhões em juros sobre o capital  próprio..."
3029,"Petrobras anuncia que irá vender os campos Albacora e Albacora Leste, na Bacia de Campos",Click Petróleo e Gás,2020-11-17,"No início do dia de hoje, a Petrobras anunciou fase não-vinculante da venda  de todas as suas concessões de Albacora e Albacora Leste, na Bacia de  Campos."
3030,"Para o projeto Mero 2 da Petrobras, a SBM Offshore encomenda cabos elétricos para FPSO Sepetiba",Click Petróleo e Gás,2020-11-17,A fabricante de cabos elétricos marítimos e offshore CCI CableService  assinou contrato com a SBM Offshore. A Petrobras espera receber a unidade  em 2022.
3031,Anúncio de aquisições e balanço positivo embalam ações da Qualicorp,Seu Dinheiro,2020-11-17,'JULGAMENTO' DA PETROBRAS? Descubra se a estatal é culpada pela explosão  nos preços dos combustíveis. Menu. Seu Dinheiro. Últimas Notícias.
3032,"""Lava jato"" tira passaporte de mulher para impedi-la de ver o ...",Consultor Jurídico,2020-11-17,Arazi foi acusado de ser operador financeiro de um esquema de  superfaturamento na Petrobras. Ele teria aberto uma conta offshore em seu  nome na Suíça para...
3033,Cancelada instalação do Grupo parlamentar Brasil-ONU,Diário do Poder,2020-11-17,Lucro abusivo da Petrobras é de meio bilhão por dia · Diário do Poder ...  Dá para alterar a política de usura na Petrobras · Diário do Poder...
3034,O que está por trás do aumento no preço do gás de cozinha,O POVO Mais,2020-11-17,"￼Só a Petrobras, responsável por mais de 90% da produção de gás liquefeito  de petróleo (GLP) no Brasil, já aplicou nove reajustes para o gás de  cozinha em..."
3035,Multinacional norueguesa Golar Power está na fase final para instalação do terminal de gás natural liquefeito (GNL) em SC,CPG Click Petroleo e Gas,2020-11-17,"... Fatos revelados na Operação Lava Jato pode tirar Golar Power da disputa  por terminal de Gás Natural Liquefeito da Petrobras, na Bahia · Golar Power  quer..."
3036,"Sevilla tem interesse em Thauvin e Draxler, que jogam no ...",ISTOÉ Independente,2020-11-17,Ciro Nogueira ataca Petrobras com expectativa de novo aumento de ... Lira  anuncia reunião de líderes para discutir política de preços da Petrobras.
3037,"BTG Pactual está com fome de crescimento, aponta BB",Money Times,2020-11-17,"... Se havia dúvida de que a Petrobras (PETR4) amarrava preço do etanol nas  usinas, ... Petrobras (PETR4), dividendos e mais: Veja os destaques da  semana no..."
3038,Lula perde mais uma: STJ rejeita por unanimidade recurso no caso do triplex,Diário do Poder,2020-11-17,Bolsonaro afirma que Petrobras tem que cumprir função social ... Bolsonaro  afirma que Petrobras tem que cumprir função social.
3039,Conselho libera compra de empresa da Petrobras por grupo da Copagaz,Campo Grande News,2020-11-18,"A Liquigás, gigante do setor, está entre os ativos que a Petrobras colocou  à venda no fim do ano passado. Por Anahi Zurutuza | 18/11/2020 13:50."
